0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015,0.50015
0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173,0.54173
0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203,0.58203
0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095,0.62095
0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584,0.6584
0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428,0.69428
0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852,0.72852
0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103,0.76103
0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173,0.79173
0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056,0.82056
0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744,0.84744
